frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster,frames,missing,duplicate,time_steps,duration,dim,thing_class,n_bbox,n_keypoints,n_mask,version,inf_time
frame963__s346725,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s346725_rank963.jpg,processed_rep87__cam26_s346725_rank963.jpg,TRUE,rep87,cam26,346725,963,0.99814605712890625,707.7493896484375,226.2834930419922,0.12803050875663757,720.1937255859375,315.94647216796875,0.1808386594057083,746.3267822265625,384.4390563964844,0.05661835521459579,723.9451993762531,307.17308977500556,4490.5,1000,1000,FALSE,FALSE,-0.02213328032311972,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame964__s347086,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s347086_rank964.jpg,processed_rep87__cam26_s347086_rank964.jpg,TRUE,rep87,cam26,347086,964,0.9973691701889038,707.8687744140625,224.7549743652344,0.08206511288881302,722.65167236328125,319.359130859375,0.11917448043823242,732.5069580078125,374.12994384765625,0.5141059160232544,724.1048646167967,306.67209729233593,4359,1000,1000,FALSE,FALSE,-0.49278517703064,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame965__s347446,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s347446_rank965.jpg,processed_rep87__cam26_s347446_rank965.jpg,TRUE,rep87,cam26,347446,965,0.9949134588241576,727.97479248046875,226.80503845214844,0.06811109930276871,729.2138671875,321.2207336425781,0.07158057391643524,732.9310302734375,380.8517456054687,0.4965606033802033,731.1523055426176,309.78761061946904,4292,1000,1000,FALSE,FALSE,-0.7495588764206628,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame966__s347807,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s347807_rank966.jpg,processed_rep87__cam26_s347807_rank966.jpg,TRUE,rep87,cam26,347807,966,0.99639230966568,849.8480224609375,249.75173950195313,0.09737705439329147,908.22607421875,229.80628967285156,0.08468659222126007,939.2782592773436,213.60061645507813,0.06370335817337036,895.94421115776845,231.9520095980804,3337.5,1000,1000,FALSE,FALSE,-3.82477811130531,too small,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame967__s348167,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s348167_rank967.jpg,processed_rep87__cam26_s348167_rank967.jpg,TRUE,rep87,cam26,348167,967,0.9988197684288024,841.9336547851564,464.3970947265625,0.10201435536146164,878.921630859375,399.6897888183594,0.12846943736076355,902.34735107421875,317.5613098144531,0.2377981394529343,879.0324836453868,384.8639747349425,4434,1000,1000,FALSE,FALSE,-0.4043863385739307,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame968__s348527,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s348527_rank968.jpg,processed_rep87__cam26_s348527_rank968.jpg,TRUE,rep87,cam26,348527,968,0.9982317090034484,973.863037109375,402.2212219238281,0.07304944097995758,899.4268188476564,395.9930419921875,0.08023933321237564,903.1485595703124,318.7632141113281,0.23556973040103912,915.43064823641555,374.13727359389895,4197,1000,1000,TRUE,FALSE,-1.1645124556615292,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame969__s348888,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s348888_rank969.jpg,processed_rep87__cam26_s348888_rank969.jpg,TRUE,rep87,cam26,348888,969,0.994628131389618,916.220947265625,466.69866943359375,0.02279979921877384,895.07177734375,395.9106140136719,0.10971386730670928,905.0243530273436,316.42919921875,0.11838451027870178,904.31628113879,385.4639679715302,4496,1000,1000,FALSE,FALSE,-0.3128900677528923,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame970__s349248,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s349248_rank970.jpg,processed_rep87__cam26_s349248_rank970.jpg,TRUE,rep87,cam26,349248,970,0.994861662387848,923.03271484375,452.7288818359375,0.01324671041220426,893.1871337890625,394.0229797363281,0.0980728641152382,905.622802734375,316.5810852050781,0.15583732724189758,903.0114468864468,384.6776556776557,4368,1000,1000,FALSE,FALSE,-0.724883630336771,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame971__s349608,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s349608_rank971.jpg,processed_rep87__cam26_s349608_rank971.jpg,TRUE,rep87,cam26,349608,971,0.9941599369049072,905.4013671875,470.7433471679687,0.02197276055812835,894.2159423828125,402.1224365234375,0.0942605435848236,907.88702392578125,318.5296936035156,0.12829619646072388,901.6358519159992,387.9038752976835,4621.5,1000,1000,FALSE,FALSE,0.05113118745377587,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame972__s349969,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s349969_rank972.jpg,processed_rep87__cam26_s349969_rank972.jpg,TRUE,rep87,cam26,349969,972,0.9953166246414183,922.32489013671875,476.6119079589844,0.03220793604850769,899.025390625,404.463134765625,0.10345754772424698,899.025390625,318.6309509277344,0.14971552789211273,904.5709785804283,393.9059218815624,4758,1000,1000,FALSE,FALSE,0.39678996618874174,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame973__s350329,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s350329_rank973.jpg,processed_rep87__cam26_s350329_rank973.jpg,TRUE,rep87,cam26,350329,973,0.9967791438102722,944.98583984375,496.8037414550781,0.06752374023199081,907.8648681640624,408.4069213867187,0.12232695519924164,901.677978515625,324.9902038574219,0.19280070066452024,913.8498300339932,402.6490701859628,4991.5,1000,1000,FALSE,FALSE,1.0257891062628512,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame974__s350690,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s350690_rank974.jpg,processed_rep87__cam26_s350690_rank974.jpg,TRUE,rep87,cam26,350690,974,0.997788429260254,943.28253173828125,500.434326171875,0.08145618438720703,916.2567138671876,413.1534423828125,0.10498499870300292,901.515380859375,324.625732421875,0.22069747745990753,918.7515742433476,405.32764574446475,4919,1000,1000,FALSE,FALSE,0.6624405901996608,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame975__s351050,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s351050_rank975.jpg,processed_rep87__cam26_s351050_rank975.jpg,TRUE,rep87,cam26,351050,975,0.997855007648468,943.05059814453125,496.72991943359375,0.08296097815036774,916.00433349609375,409.6257934570313,0.08999717980623245,901.2518310546876,325.01031494140625,0.20381072163581848,918.92339459013,404.39871980177577,4837,1000,1000,FALSE,FALSE,0.3608530945957349,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame976__s351410,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s351410_rank976.jpg,processed_rep87__cam26_s351410_rank976.jpg,TRUE,rep87,cam26,351410,976,0.9976166486740112,945.128662109375,493.4090881347656,0.0503125935792923,914.238037109375,411.1943359375,0.10856863856315611,899.4105224609375,326.48822021484375,0.24660564959049225,917.3178711948644,404.1675295092152,4822,1000,1000,FALSE,FALSE,0.2867611726582375,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame977__s351771,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s351771_rank977.jpg,processed_rep87__cam26_s351771_rank977.jpg,TRUE,rep87,cam26,351771,977,0.997843623161316,945.09619140625,496.1556701660156,0.08306014537811279,915.5859375,417.43310546875,0.1008196547627449,898.37158203125,324.9653625488281,0.2255443036556244,916.6390024529844,404.7863859362224,4883.5,1000,1000,FALSE,FALSE,0.4111085871064022,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame978__s352131,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s352131_rank978.jpg,processed_rep87__cam26_s352131_rank978.jpg,TRUE,rep87,cam26,352131,978,0.9979162812232972,950.2733154296876,493.1075439453125,0.06350701302289963,921.68829345703125,417.34136962890625,0.11059467494487762,905.5316162109376,326.6703796386719,0.20725803077220917,922.551212374582,405.996237458194,4778,1000,1000,FALSE,FALSE,0.09289595396908425,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame979__s352492,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s352492_rank979.jpg,processed_rep87__cam26_s352492_rank979.jpg,TRUE,rep87,cam26,352492,979,0.997642457485199,957.57940673828125,500.6268310546875,0.05710110813379288,925.17626953125,424.8141784667969,0.14510586857795715,905.23583984375,326.63055419921875,0.17864303290843964,925.7686868686868,410.57878787878786,4944,1000,1000,FALSE,FALSE,0.45841392013655186,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame980__s352852,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s352852_rank980.jpg,processed_rep87__cam26_s352852_rank980.jpg,TRUE,rep87,cam26,352852,980,0.9975488781929016,955.7320556640624,493.1705322265625,0.06776592880487442,926.0029296875,422.0345458984375,0.12832920253276825,897.5125732421875,329.68255615234375,0.16005025804042816,924.644941030416,406.84026484585144,4831,1000,1000,FALSE,FALSE,0.09446600694811157,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame981__s353213,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s353213_rank981.jpg,processed_rep87__cam26_s353213_rank981.jpg,TRUE,rep87,cam26,353213,981,0.9974820017814636,954.9599609375,488.10498046875,0.06908067315816879,920.3701171875,410.9989929199219,0.11785614490509032,896.8984375,330.16204833984375,0.18393053114414215,922.9240016299918,405.76120619396903,4903.5,1000,1000,FALSE,FALSE,0.1887173499516316,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame982__s353573,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s353573_rank982.jpg,processed_rep87__cam26_s353573_rank982.jpg,TRUE,rep87,cam26,353573,982,0.9979850053787231,950.4735107421876,501.6877746582031,0.06371832638978958,923.1756591796876,417.0260925292969,0.11982638388872148,898.3594360351564,331.119384765625,0.20754629373550415,923.8580283943212,410.0907818436313,5000.5,1000,1000,FALSE,FALSE,0.4248303473086033,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame983__s353933,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s353933_rank983.jpg,processed_rep87__cam26_s353933_rank983.jpg,TRUE,rep87,cam26,353933,983,0.9977781176567078,949.1529541015624,499.2686462402344,0.06367495656013489,929.4071044921876,424.3009948730469,0.13339070975780487,897.320068359375,331.8408508300781,0.23746782541275024,924.6888394662352,409.2697128993126,4945,1000,1000,FALSE,FALSE,0.17844898044894572,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame984__s354294,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s354294_rank984.jpg,processed_rep87__cam26_s354294_rank984.jpg,TRUE,rep87,cam26,354294,984,0.9971582889556884,952.4200439453124,490.6668701171875,0.0633813887834549,926.2109375,419.554443359375,0.1666310429573059,897.505615234375,334.71856689453125,0.23864564299583435,923.605362379556,406.2683284457478,4771.5,1000,1000,FALSE,FALSE,-0.551242102087984,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame985__s354654,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s354654_rank985.jpg,processed_rep87__cam26_s354654_rank985.jpg,TRUE,rep87,cam26,354654,985,0.9974753260612488,951.3443603515624,502.56048583984375,0.05919630452990532,924.0093994140624,433.0220947265625,0.14412303268909454,910.3419189453124,349.82427978515625,0.19706156849861145,926.0562936275612,422.61224949335735,4436,1000,1000,FALSE,FALSE,-1.9222225858380872,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame986__s355015,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s355015_rank986.jpg,processed_rep87__cam26_s355015_rank986.jpg,TRUE,rep87,cam26,355015,986,0.9969297051429749,952.2252197265624,511.2599182128906,0.0802590623497963,926.133056640625,440.3639526367187,0.14117126166820526,911.2232666015624,350.8111572265625,0.2034730762243271,927.281832127986,427.0387902695595,4558.5,1000,1000,FALSE,FALSE,-1.586958940173741,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame987__s355375,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s355375_rank987.jpg,processed_rep87__cam26_s355375_rank987.jpg,TRUE,rep87,cam26,355375,987,0.9976766705513,957.74951171875,525.26751708984375,0.07561958581209183,934.10406494140625,447.79058837890625,0.10787484049797058,914.19219970703125,346.57073974609375,0.29214560985565186,932.1166277258568,432.011292834891,5133.5,1000,1000,FALSE,FALSE,0.8355011260485505,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame988__s355735,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s355735_rank988.jpg,processed_rep87__cam26_s355735_rank988.jpg,TRUE,rep87,cam26,355735,988,0.996532678604126,935.79046630859375,508.0743408203125,0.1444244533777237,926.0174560546876,444.4357604980469,0.14045239984989166,915.0228271484376,347.106201171875,0.1975543797016144,925.8741974317816,430.239165329053,4982,1000,1000,FALSE,FALSE,0.13605164811265608,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame989__s356096,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s356096_rank989.jpg,processed_rep87__cam26_s356096_rank989.jpg,TRUE,rep87,cam26,356096,989,0.9959088563919068,927.4432373046876,539.729736328125,0.4268703758716583,924.993896484375,456.3868713378906,0.0952264741063118,913.97186279296875,348.16546630859375,0.1205332949757576,922.8837251685804,441.9484235465646,5488,1000,1000,FALSE,FALSE,2.274196010193687,too big,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame990__s356456,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s356456_rank990.jpg,processed_rep87__cam26_s356456_rank990.jpg,TRUE,rep87,cam26,356456,990,0.9953656196594238,930.35186767578125,515.22772216796875,0.6631249785423279,921.7786865234376,449.08050537109375,0.08129194378852844,914.4302978515624,347.98760986328125,0.12594380974769592,921.8483178103022,436.5244250142558,5260,1000,1000,FALSE,FALSE,1.3417121577818647,no issue,TRUE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame991__s356817,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s356817_rank991.jpg,processed_rep87__cam26_s356817_rank991.jpg,TRUE,rep87,cam26,356817,991,0.9924860000610352,923.016357421875,517.7462158203125,0.48087233304977417,919.3668212890624,445.3570861816406,0.05879863351583481,913.284423828125,348.0062561035156,0.10544100403785706,919.0542448074208,433.38374672312966,4963.5,1000,1000,FALSE,FALSE,0.19810545636184423,no issue,TRUE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame992__s357177,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s357177_rank992.jpg,processed_rep87__cam26_s357177_rank992.jpg,TRUE,rep87,cam26,357177,992,0.992479681968689,923.24462890625,510.0828247070313,0.10005788505077362,918.25927734375,442.7942504882813,0.05536814033985138,914.520263671875,349.3380126953125,0.10397456586360931,918.7541083384052,431.1101643335362,4930,1000,1000,FALSE,FALSE,0.09979066642992485,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame993__s357538,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s357538_rank993.jpg,processed_rep87__cam26_s357538_rank993.jpg,TRUE,rep87,cam26,357538,993,0.9946746826171876,925.05096435546875,521.704833984375,2.665410280227661,918.9688110351564,451.7286682128906,0.05569670349359512,914.10308837890625,348.01397705078125,0.1044059842824936,919.5654580152672,437.44236641221374,5235,1000,1000,FALSE,FALSE,1.1647098820283748,no issue,TRUE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame994__s357898,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s357898_rank994.jpg,processed_rep87__cam26_s357898_rank994.jpg,TRUE,rep87,cam26,357898,994,0.9924420118331908,926.45196533203125,505.2029113769531,2.6563351154327393,917.74041748046875,418.9744567871094,0.16738706827163696,914.0068359375,350.24163818359375,0.10299835354089736,920.3298604285434,433.0941615883625,5081,1000,1000,FALSE,FALSE,0.6563547260247201,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame995__s358258,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s358258_rank995.jpg,processed_rep87__cam26_s358258_rank995.jpg,TRUE,rep87,cam26,358258,995,0.9950933456420898,927.341552734375,518.58587646484375,0.336376816034317,918.83416748046875,451.2517700195313,0.07531949132680893,913.9727783203124,350.2505798339844,0.10713355243206024,920.433705772812,440.0882681564246,5366,1000,1000,FALSE,FALSE,1.6144655099417586,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame996__s358619,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s358619_rank996.jpg,processed_rep87__cam26_s358619_rank996.jpg,TRUE,rep87,cam26,358619,996,0.99610835313797,927.33123779296875,527.4234619140625,0.17239439487457275,917.4288330078124,425.2507934570313,0.13263310492038727,913.71533203125,349.2442321777344,0.11493508517742156,921.0660306771418,438.4107744107744,5341.5,1000,1000,FALSE,FALSE,1.5395369109676464,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame997__s358979,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s358979_rank997.jpg,processed_rep87__cam26_s358979_rank997.jpg,TRUE,rep87,cam26,358979,997,0.9954664707183838,929.7508544921876,500.9676818847656,1.194873929023743,919.956298828125,441.3270568847656,0.0767328217625618,915.0589599609376,353.1086730957031,0.10257027298212051,922.0468881412952,429.75483599663585,4750,1000,1000,FALSE,FALSE,-0.3734460573203822,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame998__s359340,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s359340_rank998.jpg,processed_rep87__cam26_s359340_rank998.jpg,TRUE,rep87,cam26,359340,998,0.9977333545684814,931.2920532226564,520.5262451171875,0.07941300421953201,922.7738037109376,444.5334167480469,0.07153239101171494,915.47247314453125,352.3454284667969,0.11963249742984772,924.3247290640394,438.6725123152709,5077.5,1000,1000,FALSE,FALSE,0.715996182847087,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame999__s359700,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s359700_rank999.jpg,processed_rep87__cam26_s359700_rank999.jpg,TRUE,rep87,cam26,359700,999,0.9972323775291444,932.46759033203125,506.5472106933594,0.08146800845861435,922.6973876953124,450.6192321777344,0.09395892918109894,915.3697509765624,352.4345397949219,0.11936185508966446,923.2002820874472,434.9337094499295,4956.5,1000,1000,FALSE,FALSE,0.367075525931538,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1000__s360060,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s360060_rank1000.jpg,processed_rep87__cam26_s360060_rank1000.jpg,TRUE,rep87,cam26,360060,1000,0.9960612654685974,927.2197265625,512.79412841796875,0.07176633924245834,919.7742919921876,458.1059265136719,0.0563315637409687,911.088134765625,371.1019287109375,0.13831159472465515,920.5788696752423,451.4519190215099,4745,1000,1000,FALSE,FALSE,0.02044970662637861,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1001__s360421,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s360421_rank1001.jpg,processed_rep87__cam26_s360421_rank1001.jpg,TRUE,rep87,cam26,360421,1001,0.9913240671157836,925.958984375,528.83538818359375,0.06682227551937103,903.99462890625,466.5178833007813,0.17030692100524902,908.8756103515624,368.05609130859375,0.12616463005542755,909.3103521878336,442.88068303094985,4678.5,1000,1000,FALSE,FALSE,-0.09814411844117923,no issue,TRUE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1002__s360781,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s360781_rank1002.jpg,processed_rep87__cam26_s360781_rank1002.jpg,TRUE,rep87,cam26,360781,1002,0.9858827590942384,915.6015014648436,512.06646728515625,2.1828672885894775,913.157470703125,425.832763671875,0.2617674171924591,908.26934814453125,364.5943603515625,0.10046889632940292,912.8411590524536,438.9261844331641,4724.5,1000,1000,FALSE,FALSE,-0.0357505372247579,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1003__s361142,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s361142_rank1003.jpg,processed_rep87__cam26_s361142_rank1003.jpg,TRUE,rep87,cam26,361142,1003,0.9975653886795044,919.57275390625,525.6865234375,0.04981862753629684,910.8994140625,462.0478820800781,0.10225041955709456,896.03082275390625,367.2138977050781,0.18085458874702456,911.7375706765451,450.68746344316634,5124.5,1000,1000,FALSE,FALSE,0.6676829928880355,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1004__s361502,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s361502_rank1004.jpg,processed_rep87__cam26_s361502_rank1004.jpg,TRUE,rep87,cam26,361502,1004,0.9951737523078918,953.3212280273436,433.63092041015625,0.06406345218420029,902.1044921875,385.12701416015625,0.12853509187698364,848.389404296875,327.917236328125,0.24320462346076965,897.1361952495097,374.33057310960993,4583.5,1000,1000,FALSE,FALSE,-0.2795836359860094,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1005__s361863,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s361863_rank1005.jpg,processed_rep87__cam26_s361863_rank1005.jpg,TRUE,rep87,cam26,361863,1005,0.9935070276260376,880.391845703125,743.3104858398436,0.07442750781774521,911.41265869140625,672.51068115234375,0.11999917030334473,910.171875,583.079345703125,0.17333582043647766,906.392461669506,657.9644378194208,4703,1000,1000,FALSE,FALSE,-0.02339233824958184,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1006__s362223,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s362223_rank1006.jpg,processed_rep87__cam26_s362223_rank1006.jpg,TRUE,rep87,cam26,362223,1006,0.9912330508232116,882.498291015625,609.1341552734375,0.06261131167411804,921.762939453125,653.70758056640625,0.03689441829919815,913.173828125,580.65667724609375,0.07583644241094589,908.9530527852104,626.1405983945511,4116.5,1000,1000,FALSE,FALSE,-1.0721888852783097,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1007__s362583,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s362583_rank1007.jpg,processed_rep87__cam26_s362583_rank1007.jpg,TRUE,rep87,cam26,362583,1007,0.9980273842811584,949.8536376953124,916.775634765625,0.30960360169410706,936.225341796875,862.06793212890625,0.16469724476337433,907.7296142578124,773.7896728515625,0.1869399845600128,932.1902712010332,847.7856220404649,4643.5,1000,1000,FALSE,FALSE,-0.10769348561855337,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1008__s362944,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s362944_rank1008.jpg,processed_rep87__cam26_s362944_rank1008.jpg,TRUE,rep87,cam26,362944,1008,0.997665286064148,948.46319580078125,912.5790405273436,0.35058850049972534,937.3603515625,859.079345703125,0.14278514683246613,911.45361328125,771.98675537109375,0.20624618232250216,932.575678040245,845.3512685914261,4573.5,1000,1000,FALSE,FALSE,-0.2268871012553308,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
frame1009__s363304,C:/R_projects/spat_1f_noise/processed_feed\rep87\processed_rep87__cam26_s363304_rank1009.jpg,processed_rep87__cam26_s363304_rank1009.jpg,TRUE,rep87,cam26,363304,1009,0.9977397918701172,948.8837280273436,914.337158203125,0.16161473095417023,937.79412841796875,859.55712890625,0.14674249291419983,910.6861572265624,773.6519775390625,0.20612239837646484,932.7994224788982,846.5744113727233,4504,1000,1000,FALSE,FALSE,-0.3068812693230606,no issue,FALSE,1224,1,0,1225,122:32:34,"(1000,1000)",cat,806,806,806,modelv7.1,2024-05-04 04:35:56
