rep_id,beta,syn_id,cam_id,arena_id,mean_trt,var_trt,low_diet,high_diet,assemble_date,date_start,time_start,cat_pre_wt,date_end_camera,time_end_camera,cat_post_wt,cat_dead_cam_end,pupation_date,pupal_weight,pupated_cam_end,eclosure_date,sex,death_date,deformed_adult,notes,temperature,session_id,error,premature_camera_end,camera_cutoff,surv_time,RGR,pupated,eclosed,time_to_pupation,time_to_eclosure,adult_time,pupation_time,repID,area_herb,var_toxic_12,shape_1,scale_1,shape_2,scale_2,shape_3,scale_3,shape_4,scale_4,kappa1_1,kappa2_1,kappa1_2,kappa2_2,kappa1_3,kappa2_3,kappa1_4,kappa2_4,on_toxic,sl_mean_obs,ta_mean_obs,sl_kurt_obs,ta_kurt_obs,prop_explore,s1.less_toxic.est,s2.less_toxic.est,s1.less_toxic.se,s2.less_toxic.se,mean_toxic_conc,observed_dead
132,5,beta5_id36,4,4,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0302,2023-12-23T05:00:00Z,17:22:00,0.0873,0,2023-12-28T05:00:00Z,0.2935,0,2024-01-15T05:00:00Z,female,2024-01-26T05:00:00Z,0,NA,21,5,0,0,434308,39,0.00878853488448792,1,1,10,28,11,18,rep132,4499,0.07922811326425729,1.2882246017681809,734.1558916009184,1.6145471854911395,418.24293757876256,0.9269660133951534,9.30286518969332,1.0874532559982786,12.24905479199391,-0.32563861987625925,0.1645296322630967,-0.8466692623030967,-0.15986733397960812,0.33088431019740355,0.3861538617835124,0.3128544623058137,0.2960881374881842,0.8178137651821862,39.04232306055841,-0.13506808930636044,32.558887687357654,1.6028798277554492,0.07428723672864491,NA,NA,NA,NA,1.2875083351855967,1
133,0,beta0_id37,5,5,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0126,2023-12-23T05:00:00Z,17:25:00,0.0992,0,2023-12-28T05:00:00Z,0.3033,0,2024-01-17T05:00:00Z,male,2024-01-22T05:00:00Z,0,NA,21,5,0,0,434302,35,0.01707675476137982,1,1,10,30,5,20,rep133,3243,0.0902536987101632,1.0993677187976485,85.82604319870761,1.1258676954138704,91.19553018268152,1.125699918431697,5.651998209489595,1.6162043102075772,3.869675027808221,-0.7301416237004208,0.04627652587541067,-0.21651902480822416,-0.04531889144584733,0.5729978103011589,0.09002991957525497,0.5499431541110716,0.255410163704921,0.2153667054714785,20.89776377042899,0.03369356524447972,82.03273195445561,1.4764849635510318,0.11396026769108068,-0.00549038927797606,0.5587850127995583,0.33416374004750904,0.25956092624113003,0.5767807585568918,1
134,5,beta5_id34,6,6,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0135,2023-12-23T05:00:00Z,17:27:00,0.0864,0,2023-12-28T05:00:00Z,0.2953,0,2024-01-17T05:00:00Z,male,2024-01-25T05:00:00Z,0,NA,21,5,0,0,434305,38,0.01535822937423298,1,1,10,30,8,20,rep134,2567,0.06620676936128382,0.9983015769000634,35.98741170425146,0.5663870492850441,75.45230935262478,1.4900562486391284,3.7442355585110727,1.1487014199112284,3.9952892653987617,0.271765498598131,-0.11677027163365492,0.5518872822928417,-0.06702743007738862,0.5561047718733011,0.220948255069973,0.5848923457463082,0.16633745904699393,0.5572033898305084,13.176061661733725,-0.02790856561846028,153.88466497780112,1.450013233967926,0.17520279263071814,-0.6321266134206581,-1.71799170468277,0.28905086131245117,1.7848015533299109,0.5136345929100117,1
135,-5,beta-5_id35,7,7,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0497,2023-12-23T05:00:00Z,17:29:00,0.2166,0,2023-12-26T05:00:00Z,0.2074,0,2024-01-11T05:00:00Z,female,2024-01-22T05:00:00Z,1,NA,21,5,0,0,434676,35,0.012175743601855311,1,1,8,24,11,16,rep135,6467,0.09679269585518371,1.1102644087588498,64.54126082793795,0.9077848359524292,131.11918232611916,1.1550136989319246,6.3209826503510715,1.0714028349882772,7.233757725568931,0.2455433173680415,-0.01969211025410744,-0.02628627299300706,0.6301758733636578,0.47396321632611993,0.13912708465333873,0.2865731249657922,0.09009449634289864,0.6404494382022472,18.64997550573576,-0.03844365969170574,101.54295913433228,1.5498392418134344,0.11081243215643843,-0.14210983512819383,-0.4097704958160775,0.2798856675590357,0.20711593662403013,1.0727539817535179,1
136,-5,beta-5_id40,8,8,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0109,2023-12-23T05:00:00Z,17:31:00,0.0691,0,2023-12-30T05:00:00Z,0.2733,0,2024-01-17T05:00:00Z,female,2024-01-26T05:00:00Z,0,NA,21,5,0,0,434663,39,0.01527115717920501,1,1,12,30,9,18,rep136,2593,0.39916716687213255,0.6673714464262148,33.83838871988217,0.6969200246470553,39.924765700771694,1.7413448905019044,2.433760696853555,1.7740387968243994,3.2516239478929436,-0.05124235196562254,0.12129173291795144,0.2247334369096498,0.3651599663018526,0.3580695528135058,0.2762005868538603,0.4704291394542578,0.34008286042800445,0.12086659064994298,14.550448020187648,-0.06241550343997121,106.1793300527503,1.524590571608478,0.3245606241006366,0.38587624439396273,1.0352103758275897,0.20949601595726783,0.3452216881271137,0.08638642499035866,1
137,0,beta0_id38,9,9,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0119,2023-12-23T05:00:00Z,17:15:00,0.1029,0,2023-12-27T05:00:00Z,0.2206,0,2024-01-15T05:00:00Z,female,2024-01-22T05:00:00Z,1,NA,21,5,0,0,433950,35,0.017877507536374477,1,1,9,28,7,19,rep137,3148,0.1201333301071648,0.48880659043506447,-617.8992772043968,0.8676682861107687,221.42320243230313,1.5827740621216546,3.164315586577374,1.736587163330357,3.536695112081935,0.44476737474948913,-0.7209513728253079,0.374253191753024,0.2040068140763791,0.35322430564612195,0.3582449397049597,0.43583392818954625,0.3733469673805621,0.3175303197353914,36.81566743781679,-0.02340782896328237,32.15640879969859,1.5300323219632097,0.1778966209625554,1.0743075679561247,-0.42675238549605626,0.3708211481923027,0.2108235800872736,0.6531130876747141,1
138,-5,beta-5_id34,10,10,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0274,2023-12-23T05:00:00Z,17:18:00,0.1298,0,2023-12-27T05:00:00Z,0.2491,0,2024-01-15T05:00:00Z,male,2024-01-17T05:00:00Z,0,NA,21,5,0,0,434312,30,0.012885145306165665,1,1,9,28,2,19,rep138,5860,0.1255814614281837,0.81977437489136,-27.22224006641621,0.6655177502647571,-23.59022592861269,1.277552179225382,5.534627864494335,1.412347808571984,5.146389311833468,0.6721178117718682,-0.3733997834296562,0.7979857938180926,1.1790558999028509,0.30326282474468236,0.31810727000106476,0.4426542702228618,0.34491204200853576,0.5551257253384912,28.30679986291963,0.01449988479731051,48.54895103676995,1.548777677352223,0.08535291124925448,-0.2769182531028963,-0.1706647600580955,0.5337428001612408,0.2036476694172263,0.9784982935153584,1
139,5,beta5_id39,11,11,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0236,2023-12-23T05:00:00Z,17:21:00,0.238,0,2023-12-26T05:00:00Z,0.2475,0,2024-01-15T05:00:00Z,female,2024-01-22T05:00:00Z,1,NA,21,5,0,0,434305,35,0.019136273488599864,1,1,8,28,7,20,rep139,10543,0.538244132037897,0.5710505182166093,87.36960011531032,0.5513915488831526,82.21990812774835,2.0591290591042237,2.855497424427454,1.610543386223635,4.642107464470457,-0.16343056531928546,0.07685528176593898,-0.02299544249966456,0.2476099609424721,0.3121200016454797,0.5569997490850258,0.4654764932167596,0.30695805419190986,0.24483471074380164,19.316586128163497,-0.12796619791827782,118.89431939418763,1.5815414535135803,0.22577482715856947,-0.03065207338426593,-0.0727554115608579,0.2591324073370062,0.19451659506210647,0.04704543298871288,1
140,-5,beta-5_id38,12,12,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0345,2023-12-23T05:00:00Z,17:24:00,0.1807,0,2023-12-29T05:00:00Z,0.2945,0,NA,NA,2024-01-22T05:00:00Z,0,NA,21,5,0,0,434314,11,0.013705715604035332,1,0,11,NA,NA,NA,rep140,4346,0.2069750671703674,1.4384668650013848,11.690199168313432,0.9480084407774564,17.372370651349875,0.6316244393297873,17.160073011212823,1.2984624917832406,6.73926353476541,0.5107539236833383,0.2385754320030973,0.5875836410021757,0.813476087675538,0.20009223398583575,0.10103449795902614,0.2047466982344337,0.27628621692587574,0.6404371584699453,12.080220229761784,0.05239353078280626,165.7790407253326,1.5587292905769998,0.4627251778568505,0.03658145167242006,0.8699848267041772,0.3902989235632057,0.2585991681427554,0.8647031753336402,0
141,5,beta5_id38,13,13,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.05,2023-12-23T05:00:00Z,17:26:00,0.1585,0,2023-12-26T05:00:00Z,0.2299,0,2024-01-15T05:00:00Z,female,2024-01-23T05:00:00Z,0,NA,21,5,0,0,434668,36,0.00954680668505742,1,1,8,28,8,20,rep141,8046,0.06892776849087999,0.4317773325266384,1278.2002986168536,0.702996836405974,196.63161516705424,1.25556271441659,4.7777924190123855,1.2275073294917695,5.873251253220095,-0.06228705631516357,0.6042843832008458,-0.06561013251485093,0.2797614968285312,0.13348351110977988,-4.4476094954337686e-4,0.35504706119978885,0.3125061323392562,0.11803588290840417,31.967914872623343,-0.05099170013517241,36.84127563964256,1.614373135903301,0.20350066041841813,0.5736658102203687,-0.13921290754930002,0.2230689980164939,0.351354082917316,0.6708923688789461,1
142,-5,beta-5_id33,14,14,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0426,2023-12-23T05:00:00Z,17:28:00,0.2124,0,2023-12-25T05:00:00Z,0.2319,0,2024-01-14T05:00:00Z,male,2024-01-15T05:00:00Z,1,NA,21,5,0,0,434664,28,0.01329064141259445,1,1,7,27,1,20,rep142,11322,0.43827546932401074,0.8148388656383962,32.958745816086804,0.8823209768351714,23.824678364809724,1.514777069880434,3.5876031036109404,1.7372122735020803,3.2829089614446127,0.22384004540777663,0.3377944227046119,0.04481074827884579,0.09836152130235326,0.26054790269816086,0.22137404856999077,0.5067429633050371,0.20783873121489463,0.1864754098360656,9.187885434027768,-0.01247386313266879,32.871059171264214,1.5100822680840325,0.18784630361075383,-0.5801664824622333,-0.23511896228870544,0.2960560654659319,0.3653926146355048,0.6894541600423953,1
143,0,beta0_id35,15,15,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.051,2023-12-23T05:00:00Z,17:30:00,0.2898,0,2023-12-25T05:00:00Z,0.2746,0,NA,NA,2024-01-22T05:00:00Z,0,NA,21,5,0,0,434667,7,0.014368287226703703,1,0,7,NA,NA,NA,rep143,9991,0.3996018080004558,0.6446580010083617,56.020682954898994,1.053248971642882,26.145462433386232,1.7657174809221166,3.0605783925787313,1.245271921204306,5.8766702840893394,0.01175149872529057,-0.0202329031125405,0.36931003172721105,0.22529254097084264,0.4935174166767389,0.33154136896020364,0.38645728674047314,0.35803976903004636,0.3675048355899419,14.385334951462651,-0.04160073694095002,175.72246330705,1.5266264704244572,0.3078296775899734,0.2994817961155897,0.32247179096129347,0.3283296824896131,0.40131833605573247,0.5292763487138424,0
144,5,beta5_id35,16,16,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0185,2023-12-23T05:00:00Z,17:33:00,0.237,0,2023-12-26T05:00:00Z,0.2727,0,NA,NA,2024-01-07T05:00:00Z,0,failed pupation,21,5,0,0,434665,8,0.021082579848863477,1,0,8,NA,NA,NA,rep144,11839,0.3538576790622951,0.6846588279233996,189.05061415750515,0.4595578439578948,1732.1361883714656,1.5526443820845264,3.868458525028036,1.4895131266406532,4.989147974708044,-0.30022778886017965,0.4939783575723945,0.2293415237788068,0.33748142507242174,0.5377512716335205,0.5502848763286834,0.32374910817135966,0.16063333888904566,0.3181818181818182,16.67929770953823,-0.05023983067176796,186.17179591977205,1.5648592709274696,0.1639876687610134,-0.08684806468549829,-0.15078025565566175,0.3927283681527551,0.36405094049957265,0.1189289635948982,0
145,-5,beta-5_id36,17,17,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0173,2023-12-23T05:00:00Z,16:45:00,0.1069,0,2023-12-28T05:00:00Z,0.2664,0,NA,NA,2024-01-22T05:00:00Z,0,NA,21,5,0,0,432505,10,0.015155511649325378,1,0,10,NA,NA,NA,rep145,5065,0.11781793453754684,0.5646232722744359,88.61162355300011,0.6624084890866653,86.00922620880034,1.5133009139068996,3.911036897790048,1.3063821433904652,3.957343808670734,0.00618563536746802,0.3382410656709127,0.05772007125633693,0.2100301263430831,0.32650690730320076,0.01305216257380034,0.510841872909851,0.19494802897902216,0.1605839416058394,23.315098411961216,0.05783809924759819,57.40324180764105,1.5427121653788225,0.39282781104001496,0.2983067911197769,0.13278982992626306,0.17268682773232322,0.4642224561705418,0.6378084896347482,0
146,0,beta0_id34,18,18,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0419,2023-12-23T05:00:00Z,16:49:00,0.2778,0,2023-12-25T05:00:00Z,0.268,0,2024-01-15T05:00:00Z,male,2024-01-25T05:00:00Z,1,NA,21,5,0,0,432863,38,0.0157328716666938,1,1,7,28,10,21,rep146,6907,0.04894728987387244,1.1756131865479529,16.293349450872284,1.384174450974234,14.304728695826393,2.5408760999788025,1.4727934816706372,1.6712015205779145,2.6396202809406177,0.3726759784517246,0.9762178388446956,0.7362383006648999,0.7601857615657661,0.5574526344447231,0.3245093939517578,0.2963647834878236,0.0798358149131812,0.06653225806451613,10.652861748981492,0.09417396030265966,55.4881958179925,1.502732383875641,0.43860887958160344,-0.14405240097213703,0.34547079580430673,0.40342229400680785,1.0832287170837722,0.6706963949616331,1
147,5,beta5_id37,19,19,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0698,2023-12-23T05:00:00Z,16:52:00,0.3006,0,2023-12-23T05:00:00Z,0.265,1,2024-01-09T05:00:00Z,male,2024-01-25T05:00:00Z,0,NA,21,5,0,0,371959,38,0.012139225170158354,1,1,5,22,16,17,rep147,14899,0.19938499327754597,0.2810352100561003,4067.977616337816,0.3863184703225454,155.64532155590962,0.8764625635187975,12.872760114505285,1.1260221761106857,11.027451187403647,0.23404800244616636,0.14134696902010782,0.2095879264484195,0.11898071042076316,0.3703879339904039,0.05618296339898397,0.18969309862873604,0.15323005295452582,0.16056034482758622,20.520632588434765,-0.06598694373309281,76.26648556344578,1.6705424492180116,0.12253427406607448,0.5048175444815597,-0.9049948143488712,0.4173367418591366,0.415627601153081,0.15638633465333243,1
148,0,beta0_id40,20,20,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0123,2023-12-19T05:00:00Z,19:00:00,NA,1,NA,NA,0,NA,NA,2023-12-19T05:00:00Z,0,NA,21,5,0,0,111372,1,NA,0,0,NA,NA,NA,NA,rep148,99,0.6913988451240005,2.3528681122137995,5.583637744285787,2.6703598654339364,3.8202776617236345,2.2868270827985215,1.464536646670421,1.7953926774408775,1.55867024582005,0.6413334653468096,0.40987715512359457,0.8813361541279368,-0.00650471190207266,0.38966639945012127,0.07979177637314644,0.4055789145265504,0.19058528297251248,0.6119402985074627,6.186380508325923,-0.01784292127299941,31.58572991375979,1.4275716307111093,0.4153960640121302,-0.4483484348541423,0.4159762542309087,0.4413942528866328,0.9325262612140004,2,1
149,5,beta5_id33,21,21,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0529,2023-12-23T05:00:00Z,16:55:00,0.3451,0,2023-12-25T05:00:00Z,0.29,0,NA,NA,2024-01-22T05:00:00Z,0,NA,21,5,0,0,433234,7,0.015585298265149894,1,0,7,NA,NA,NA,rep149,20813,0.09906328011858208,1.3076687194039736,74.59652004360439,1.339225168472583,45.48428325386056,1.333633842811105,8.373820417891523,1.25731721523697,7.129746204464836,0.2992368833698512,0.474400923864694,0.473123871817555,0.27649864033273885,0.2748161751226049,0.2834042558354322,0.38146544485173967,0.25692988865557453,0.21201091901728844,14.213389330478796,-0.01704060454401623,218.00194218666928,1.555518252631768,0.11933253027515832,-0.5064016946386609,-0.7696021647903099,0.3912910040831163,0.1965176665220064,0.5349781386633354,0
150,0,beta0_id33,22,22,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0189,2023-12-23T05:00:00Z,16:59:00,0.1104,0,2023-12-27T05:00:00Z,0.251,0,NA,NA,2024-01-22T05:00:00Z,0,NA,21,5,0,0,433236,9,0.014659038303798989,1,0,9,NA,NA,NA,rep150,7020,0.11880590433742771,0.6090249057179632,82.49093283284489,0.6199307125568932,80.26227776794603,2.036649791242464,3.4088690875408663,1.849168593365631,4.190777173523362,0.1161039850824841,0.3425885053169863,0.5784348287233245,0.3130774606504568,0.49261248724348466,0.2673672516922172,0.4329849714711981,0.34546833222576423,0.7278481012658228,17.980932101399482,0.03628601063088561,118.114320133753,1.5075843008004175,0.31968879123744703,-0.3503738134302129,0.10653025851840583,0.2997117789311014,0.1783506550820513,1.0363247863247864,0
151,5,beta5_id40,23,23,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0327,2023-12-23T05:00:00Z,17:03:00,0.3116,0,2023-12-26T05:00:00Z,0.2942,0,NA,NA,2024-01-22T05:00:00Z,0,NA,21,5,0,0,433237,8,0.01871343582811333,1,0,8,NA,NA,NA,rep151,10251,0.3041943138231241,1.8232231721237389,17.526591887608436,1.6734502302672232,24.43793923072165,0.8924670057358388,11.89653424559852,1.1634757252870114,9.545813310417262,0.706530227879983,1.0951691348579484,0.7530986439633027,0.9768047750710392,0.39113325860591674,0.365296223482138,0.334652622240447,0.23310951754169265,0.12242686890574214,15.76627597265631,-0.12778584928411674,488.1731641268654,1.5151995310357458,0.1468095875282288,0.2449003173940355,0.112759850690425,0.3408741285336795,0.2660650314844545,0.46727148570871135,0
152,0,beta0_id39,24,24,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.033,2023-12-23T05:00:00Z,16:47:00,0.1711,0,2023-12-27T05:00:00Z,0.2366,0,2024-01-15T05:00:00Z,female,2024-01-22T05:00:00Z,0,NA,21,5,0,0,432155,35,0.013691685685787583,1,1,9,28,7,19,rep152,6782,0.512518037373915,0.7067678638824761,78.33516214210208,0.781753864895581,46.89234044941155,1.4087760107455072,4.977804069013171,1.5899845081346058,4.9040911394062094,0.29931482921970276,0.39454451962622666,0.29927944494946335,0.3737028425424063,0.29581410360929994,0.20115120142208015,0.395811462617561,0.23710039817331272,0.4008574490889603,13.08118232332585,0.13634622406339383,25.147989540123326,1.5710589374811448,0.24542684682644056,-0.04798483663756138,0.7802352200483454,0.22933889759301204,0.25488911732834124,0.6092598053671483,1
153,const,NA,25,25,0 mg/g,constant,0 mg/g,0 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.02,2023-12-23T05:00:00Z,16:51:00,0.2702,0,2023-12-25T05:00:00Z,0.2691,0,2024-01-15T05:00:00Z,female,2024-01-22T05:00:00Z,0,NA,21,5,0,0,432869,35,0.021647146496442133,1,1,7,28,7,21,rep153,23919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
154,-5,beta-5_id26,26,26,1 mg/g,high_var,0 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0217,2023-12-23T05:00:00Z,16:54:00,0.1644,0,2023-12-26T05:00:00Z,0.2533,0,2024-01-15T05:00:00Z,female,2024-01-22T05:00:00Z,1,NA,21,5,0,0,432519,35,0.016830504685488287,1,1,8,28,7,20,rep154,5557,0.5510620862136635,0.6912217250253452,44.39630659721285,0.5701374064337987,54.77003884379605,1.5541373499537978,4.462875820862585,1.5635501896416797,4.2068984544476455,0.25904615582147994,0.1875119537621387,0.31441362714209775,0.18159851391182175,0.40850925515135417,0.24203815102726897,0.5126397608785013,0.3142473816569726,0.22035573122529645,14.981896878500809,0.02289660035760789,168.83347094277153,1.513548496718624,0.3640892566636662,-0.14147160046019253,0.5053527067965217,0.18697520582773117,0.34158836488134847,0.2461759942414972,1
155,const,NA,27,27,2 mg/g,constant,2 mg/g,2 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0259,2023-12-23T05:00:00Z,16:57:00,0.0956,0,2023-12-30T05:00:00Z,0.2739,0,2024-01-17T05:00:00Z,male,2024-01-25T05:00:00Z,0,NA,21,5,0,0,433239,38,0.010849597214222075,1,1,12,30,8,18,rep155,7779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
156,5,beta5_id18,28,28,1 mg/g,low_var,0.5 mg/g,1.5 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0339,2023-12-23T05:00:00Z,17:01:00,0.1311,0,2023-12-27T05:00:00Z,0.2148,0,NA,NA,2024-01-22T05:00:00Z,0,NA,21,5,0,0,433233,9,0.011230656322030857,1,0,9,NA,NA,NA,rep156,3377,0.08574700299707332,1.0010922520844974,87.59233663270088,1.1189446681343114,60.07908383918048,1.514652141342725,3.2648515355172294,1.6681428064450496,3.1021297065865325,0.04145817591858847,0.19592429510352857,0.5198283491885767,0.06199351483567428,0.42418092290674225,0.18371925362003297,0.5133751655620704,0.7273046706217889,0.8192307692307692,21.987828506151985,0.16610667877633206,73.27474984726739,1.5752153081802096,0.24769212976403035,0.22210864682795667,0.6586499065135855,0.29940803130517246,0.24640951618098733,1.3554930411607937,0
157,const,NA,29,29,1 mg/g,constant,1 mg/g,1 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0223,2023-12-23T05:00:00Z,17:07:00,0.1385,0,2023-12-26T05:00:00Z,0.2561,0,2024-01-15T05:00:00Z,male,2024-01-23T05:00:00Z,1,NA,21,5,0,0,433241,36,0.01515168955056405,1,1,8,28,8,20,rep157,3739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
158,const,NA,30,30,1 mg/g,constant,1 mg/g,1 mg/g,2023-12-18T05:00:00Z,2023-12-18T05:00:00Z,16:35:00,0.0347,2023-12-23T05:00:00Z,17:09:00,0.1321,0,2023-12-27T05:00:00Z,0.243,0,2024-01-15T05:00:00Z,female,2024-01-22T05:00:00Z,1,camera stopped prematurely,21,5,0,1,55148,35,0.011087803632088465,1,1,9,28,7,19,rep158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
