b,rss,scale,sl,ava_toxic,on_toxic
5,1,30,16.32833403490425,0.16351249376522187,0.1386
0,1,30,15.281658001090152,0.1817152344720186,0.1169
-5,1,30,15.633665479908323,0.2047771368954192,0.1278
0,0,100,50.31637238641105,0.4945878870485563,0.497
5,0,100,50.97259676718278,0.5147905087125971,0.5111
-5,0,100,49.26326364185853,0.4998222586682839,0.5014
5,0.5,100,48.56870165056802,0.3611852117472243,0.315
0,0.5,100,48.77440785300185,0.3772140222673915,0.307
-5,0.5,100,48.026417720148316,0.4067447260848923,0.32
5,1,100,45.90297356722204,0.2388349100815989,0.1509
0,1,100,45.969163605773474,0.299525554151634,0.1729
-5,1,100,47.24654218795125,0.32944213472137573,0.1816
5,0,10,5.628538084491297,0.7394754404091115,0.7382
0,0,10,5.547269215471904,0.6073086161806661,0.6085
-5,0,10,5.600542005498642,0.49238735464128086,0.4911
5,0.5,10,5.683735996418083,0.2555382565045751,0.2451
0,0.5,10,5.7573449482417365,0.292602,0.2805
-5,0.5,10,5.5570361811342455,0.1825478407603222,0.1698
5,1,10,5.490890645889055,0.2689134129483253,0.24960000000000002
0,1,10,5.419554541673522,0.14198882297171073,0.1168
-5,1,10,5.268495449676951,0.15571189586553438,0.1233
5,0,30,16.63768660529912,0.5572998013168988,0.5548
0,0,30,16.542838935888533,0.5585401805250325,0.5621
5,0.5,30,16.566699715361555,0.28327008149063804,0.2479
-5,0,30,16.47476896485633,0.5420725991257458,0.5464
0,0.5,30,16.185024747912003,0.2919555266090182,0.2518
-5,0.5,30,16.08033483250409,0.31864225277750174,0.2744
0,1,30,15.284789165661746,0.17670776299112773,0.1186
5,1,30,15.975831043767139,0.23347995702392335,0.1919
-5,1,30,15.365846459981745,0.24973840443943465,0.1651
5,0,100,50.67827127925459,0.49509074900446337,0.4936
0,0,100,51.044568379086925,0.4849559873935032,0.4819
-5,0,100,50.767213674592284,0.49745175606700304,0.4941
5,0.5,100,49.99986148564492,0.3453421714471517,0.306
0,0.5,100,48.664582971087135,0.382672509277758,0.3136
-5,0.5,100,48.58621063540122,0.4139508227665141,0.3291
5,1,100,46.37483859541088,0.23485569687435495,0.1466
0,1,100,47.12114359935564,0.30016355412814977,0.1657
-5,1,100,45.99658127429709,0.33232481987807727,0.1909
5,0,10,5.6537193872784055,0.888518033131269,0.8879
0,0,10,5.618612264045367,0.49189279975411965,0.4883
-5,0,10,5.706000780794,0.40247414966043094,0.401
5,0.5,10,5.705411407137213,0.3052237809733415,0.2934
0,0.5,10,5.656017728828665,0.275231236300479,0.2554
-5,0.5,10,5.64936645255896,0.2334044728596813,0.2132
5,1,10,5.445666510177166,0.06682400000000001,0.0605
0,1,10,5.499304688673052,0.19836362724996487,0.1677
-5,1,10,5.47799615729656,0.11037689102608275,0.0793
5,0,30,16.38614476939182,0.5012229111050097,0.5014
0,0,30,16.485204857088384,0.5193779463734023,0.517
-5,0,30,16.541549648160423,0.46586481040278743,0.4653
5,0.5,30,16.40277241655116,0.3030922177018101,0.2866
0,0.5,30,16.1804893166556,0.29169543220072924,0.2542
-5,0.5,30,16.210428185754374,0.34737142490946316,0.2985
5,1,30,16.03451582710478,0.11931124833571084,0.1035
0,1,30,15.686596804980338,0.18704974329905255,0.1245
5,0,100,50.81871967004776,0.5075317416399023,0.5063
-5,1,30,15.51281400173797,0.21491352620410328,0.1382
0,0,100,50.28242582302035,0.5110528391378019,0.5113
-5,0,100,51.261538202676704,0.5089618349531809,0.5134
5,0.5,100,50.62119500947823,0.37084563547465205,0.3232
0,0.5,100,49.480470395115006,0.38507841163833845,0.3034
-5,0.5,100,48.909388119540615,0.4042612460047687,0.3225
5,1,100,44.9701704490452,0.19831189764095003,0.1262
0,1,100,46.03246409159213,0.2797067379550861,0.1567
-5,1,100,45.03276280217499,0.3236124114447205,0.1767
5,0,10,5.583310955939384,0.5048179101941155,0.5053
0,0,10,5.672348313073562,0.4942418110089791,0.4979
-5,0,10,5.846530471395355,0.576043,0.5775
5,0.5,10,5.743172157280901,0.46466913769790363,0.4546
0,0.5,10,5.410522452825442,0.27595141086005626,0.2647
5,1,10,5.428035622304211,0.4242233384542927,0.41309999999999997
-5,0.5,10,5.647127149600012,0.23157543998685648,0.2118
0,1,10,5.522153870352265,0.21348102318476314,0.1822
-5,1,10,5.544541501314593,0.16669784403642915,0.14
5,0,30,16.698339454524316,0.43352622944083696,0.4304
0,0,30,16.24882206272856,0.5568460028901149,0.5588
-5,0,30,16.458780460130388,0.4796775306793655,0.4776
5,0.5,30,16.085916604560015,0.3367323734295784,0.3229
0,0.5,30,16.46141784978658,0.35183126036680384,0.3125
-5,0.5,30,16.138522517165885,0.355941250729788,0.3124
5,1,30,16.09226282429875,0.1688170372109588,0.1351
0,1,30,15.60440087422786,0.21648515006885863,0.1461
-5,1,30,15.21202759360009,0.2119753111540387,0.1321
5,0,100,50.947286932618745,0.46954108795446925,0.4715
0,0,100,50.01939657242307,0.5097737472326549,0.5119
-5,0,100,50.656775369683395,0.5192721333206083,0.519
5,0.5,100,47.405046887839596,0.3475423685227707,0.3016
0,0.5,100,49.17786651264689,0.3866615288662443,0.313
-5,0.5,100,48.89671659921159,0.39126430229709563,0.3036
5,1,100,48.37701115911298,0.27339019296150713,0.1738
0,1,100,45.98316858313071,0.31598548624864403,0.1914
-5,1,100,46.8102769612192,0.34043141047557,0.192
5,0,10,5.639550272292977,0.526082,0.5267000000000001
0,0,10,5.641168251345826,0.5420953790731383,0.541
-5,0,10,5.6980880925794,0.5406656155682904,0.5402
5,0.5,10,5.74089314445621,0.12282056096491686,0.1114
0,0.5,10,5.615681779176071,0.2698660303030303,0.2525
-5,0.5,10,5.47681073866546,0.29877441355805895,0.2819
5,1,10,5.741446319780145,0.2668501353786283,0.25889999999999996
0,1,10,5.593775031349937,0.14430843519929448,0.133
-5,1,10,5.647635037700649,0.153686,0.1232
5,0,30,16.82795549133545,0.5087075442810507,0.5063
0,0,30,16.223039824385133,0.46866955509629316,0.4679
-5,0,30,16.69709673772584,0.48711475026648865,0.4879
5,0.5,30,16.178785640517848,0.3318502598498907,0.3118
0,0.5,30,16.547885677600203,0.34839198426291207,0.3117
-5,0.5,30,16.40772493680294,0.33299506235880594,0.2868
5,1,30,15.805569207693184,0.20070460708117932,0.156
0,1,30,14.785659360458043,0.2099358154845215,0.1451
-5,1,30,15.342649168187569,0.23047639179748053,0.1552
5,0,100,48.04101712471213,0.5086004385573751,0.507
0,0,100,50.408961685655356,0.49973039159757804,0.5056
-5,0,100,49.798036646627054,0.5003096729927459,0.4985
5,0.5,100,48.4670297037758,0.3433681458147292,0.3083
0,0.5,100,48.403079534848004,0.39183639511847496,0.3126
-5,0.5,100,50.36539190472613,0.41933036434570564,0.3364
5,1,100,46.22259039451098,0.21053248163892793,0.1352
0,1,100,47.321660129747784,0.3095535702210868,0.1799
-5,1,100,47.15096142683208,0.3330910724251046,0.184
5,0,10,5.793995025368446,0.954223553713107,0.9556
0,0,10,5.78888879701553,0.5199406526169738,0.5195
-5,0,10,5.7907305830844376,0.4981589934149397,0.4978
5,0.5,10,5.691738711432469,0.23038779623784122,0.2218
0,0.5,10,5.753896667512805,0.2948526868272043,0.2769
-5,0.5,10,5.461098796430792,0.21902002907736767,0.1959
5,1,10,5.530876146501466,0.0978662601010101,0.0854
0,1,10,5.424635643067325,0.18372305516631232,0.1527
-5,1,10,5.509413887768008,0.1501789523420254,0.122
5,0,30,16.45420653812445,0.4776311039697074,0.4728
0,0,30,16.83131709674769,0.532529979686486,0.5302
-5,0,30,16.586822427414383,0.47973840193808437,0.4797
5,0.5,30,16.447674975675596,0.4001798001706777,0.3761
0,0.5,30,16.621870024109747,0.3379366082524872,0.2898
-5,0.5,30,15.597864776345991,0.34530821905171905,0.3001
5,1,30,16.453881313749303,0.16043744405201257,0.14020000000000002
0,1,30,15.741620356006095,0.20842394718196705,0.1385
-5,1,30,15.512472848376238,0.20903700487744847,0.123
5,0,100,50.365275842265966,0.5097753015252067,0.512
0,0,100,51.22501620260678,0.4939441942011637,0.4952
-5,0,100,50.92933602414845,0.5014697407573439,0.5053
5,0.5,100,49.74110564099592,0.31441057340690376,0.2663
0,0.5,100,48.15868128225693,0.4001037749646484,0.3293
-5,0.5,100,49.315468592921754,0.408018910448463,0.3253
5,1,100,45.48544239289476,0.19689582959042815,0.123
0,1,100,44.113804967993815,0.2952290536305848,0.1658
-5,1,100,47.73042978002918,0.32234587034516404,0.1851
5,0,10,5.710935593642736,0.6464106646362912,0.6479
0,0,10,5.702313368910868,0.43199484951155,0.4323
-5,0,10,5.746814346025675,0.5747849776275896,0.5755
5,0.5,10,5.682507452316422,0.3853942464611585,0.3764
0,0.5,10,5.596957346070415,0.13017161383335915,0.12000000000000001
-5,0.5,10,5.5486333669226005,0.25122374692281985,0.2295
5,1,10,5.436909162444322,0.08309397131477733,0.07339999999999999
0,1,10,5.651402414670271,0.201208,0.1711
-5,1,10,5.505990304233972,0.19943702707527725,0.1613
5,0,30,16.329851284442874,0.5211598047158399,0.5268
0,0,30,17.151990050082787,0.47533492733564225,0.4752
-5,0,30,16.380757674445128,0.5200342242035042,0.5252
5,0.5,30,16.385000509515123,0.25503828381315113,0.2458
-5,0.5,30,16.358688379940737,0.379935634390065,0.3345
0,0.5,30,16.615183530235367,0.2944969162232239,0.2552
5,1,30,16.47704092797526,0.1443701142944511,0.1168
0,1,30,15.175998464731435,0.19444279839682724,0.1204
-5,1,30,14.868285632755583,0.23647073321237985,0.1555
5,0,100,50.57513684740813,0.498031972850791,0.4923
0,0,100,49.805485454080014,0.500161604756424,0.4981
-5,0,100,50.03917199174672,0.4976502429689294,0.4946
0,0.5,100,48.40151512224123,0.3964876466992226,0.3279
5,0.5,100,50.26878925690485,0.37205449152766934,0.3245
-5,0.5,100,49.20445301598357,0.4067048351867657,0.3191
5,1,100,48.280695212253704,0.20703810233158867,0.1318
0,1,100,46.98733101872953,0.29787331791568034,0.172
-5,1,100,47.543588845866,0.329873946960553,0.1868
5,0,10,5.641934704951657,0.6026260785083637,0.6037
0,0,10,5.646328697120058,0.5025241850819259,0.497
5,0.5,10,5.574510527843705,0.285304,0.2714
-5,0,10,5.800006773648364,0.5452535344465012,0.5465
0,0.5,10,5.521088808428054,0.48474494514996447,0.4709
-5,0.5,10,5.614306551980371,0.2829372926643297,0.2663
5,1,10,5.57677606751213,0.1470452971621529,0.1296
0,1,10,5.36836365264733,0.12453344899648831,0.0967
-5,1,10,5.5910760718752774,0.17477846143079226,0.14150000000000001
5,0,30,16.421701378565682,0.5678930796184672,0.5672
0,0,30,17.046835168333505,0.48839925848018584,0.4888
-5,0,30,16.671844390947573,0.5250345995861387,0.523
5,0.5,30,16.493088064827,0.2572484312393296,0.2382
0,0.5,30,16.383399787543663,0.27919284819470064,0.2449
-5,0.5,30,16.208898570338715,0.31854240423966396,0.2752
5,1,30,15.979560202834765,0.14410216654723798,0.1114
0,1,30,15.460447595435728,0.19317927567850274,0.1302
-5,1,30,15.867669336743793,0.22928250546354612,0.1587
5,0,100,50.31456649286029,0.49981984775774485,0.4973
0,0,100,49.92650491482077,0.48927318672807496,0.4804
-5,0,100,49.20900860150203,0.5023569682440827,0.5084
5,0.5,100,49.503231864997325,0.33925389979102477,0.2872
0,0.5,100,49.331175713516025,0.3939437693388904,0.3216
5,1,100,47.34997276576235,0.21235003118795812,0.1301
-5,0.5,100,49.37127537371642,0.4015161739675309,0.3143
0,1,100,47.194050420286786,0.30761534473273316,0.1806
5,0,10,5.627581750807068,0.40264515721332966,0.4034
-5,1,100,45.50620878511004,0.3231144623250557,0.1767
0,0,10,5.775551537059356,0.6027625115622177,0.6012
-5,0,10,5.594967725052806,0.4510387838089593,0.4481
5,0.5,10,5.662706026711388,0.179725,0.1736
0,0.5,10,5.518819277198258,0.38104677307541596,0.3657
-5,0.5,10,5.607821580852539,0.3386793543905006,0.3179
5,1,10,5.598719555196163,0.12938932291695024,0.1181
0,1,10,5.4446371653936785,0.11727623948917304,0.0958
-5,1,10,5.439589948140273,0.14580396346503957,0.1124
5,0,30,16.588260003231365,0.39930750201853343,0.3952
0,0,30,16.294114206776385,0.5227031426731119,0.5285
-5,0,30,16.083601921351732,0.4654967292557419,0.4624
5,0.5,30,16.268941430277625,0.24164845671366855,0.22719999999999999
0,0.5,30,16.437702642042083,0.2571359459722001,0.221
-5,0.5,30,16.105679558550175,0.32674258398496586,0.2799
5,1,30,16.141153696865718,0.16555869241373186,0.1232
0,1,30,15.656946917255514,0.205885422628468,0.1436
5,0,100,49.76074394294203,0.45237808599437784,0.4492
-5,1,30,15.423831626073573,0.2548651462207295,0.1655
0,0,100,49.421455437667284,0.494903049579287,0.4979
-5,0,100,50.27883472228535,0.5067894656249267,0.5058
5,0.5,100,49.01400425743681,0.3405048002606762,0.2862
0,0.5,100,50.724030399638345,0.37936466900173543,0.3007
-5,0.5,100,49.40715646339881,0.40138561776394827,0.3199
5,1,100,47.274595543876416,0.22738974560451847,0.1457
0,1,100,46.62218936086823,0.3222356460270918,0.188
-5,1,100,45.564288051241434,0.3374473584776156,0.1884
5,0,10,5.728603376652468,0.6506857777777778,0.6513
0,0,10,5.640946762428772,0.5280096884177921,0.5293
-5,0,10,5.701623269180324,0.5096618805237124,0.5105
5,0.5,10,5.669730119756923,0.3770565696329553,0.3704
0,0.5,10,5.681935360080764,0.3422230087673784,0.325
-5,0.5,10,5.660640489178225,0.33050543720964665,0.3066
5,1,10,5.6387444070925214,0.066378,0.0631
0,1,10,5.528758418468647,0.14606241399999825,0.1236
-5,1,10,5.511635173627987,0.15227748996092083,0.1248
5,0,30,16.1376631475079,0.6207697253411394,0.6213
0,0,30,16.87517853170318,0.4991895064385752,0.4997
-5,0,30,16.72620926735083,0.5003722887011413,0.5021
5,0.5,30,16.809893075014863,0.23347961454354996,0.2179
0,0.5,30,16.136484204957775,0.330851381695334,0.2862
-5,0.5,30,16.340743884200407,0.34777635976654114,0.3063
5,1,30,15.404664415237693,0.11374060544683827,0.0767
0,1,30,15.855853748208188,0.16059750378119092,0.1032
-5,1,30,14.68860460801445,0.22954121440282765,0.1468
5,0,100,49.526155488511506,0.5275828401046656,0.5305
0,0,100,51.47060061735683,0.5375941968047009,0.5442
-5,0,100,51.23696825558754,0.5090326856215801,0.5071
5,0.5,100,49.945482730308036,0.33886028485796005,0.2973
0,0.5,100,49.77982861702835,0.40311498386524147,0.3286
-5,0.5,100,48.45060659873975,0.41298179727566536,0.3341
5,1,100,46.493217894834245,0.2552972112747379,0.167
0,1,100,47.27028441813291,0.3058858565865083,0.1745
-5,1,100,47.09761645077541,0.3380996182407896,0.192
5,0,10,5.576473112187924,0.282262,0.2829
0,0,10,5.615503238315292,0.5101033006918261,0.5112
-5,0,10,5.5382165738307245,0.40080193167900086,0.4038
5,0.5,10,5.51154371301873,0.10415687272299086,0.0957
0,0.5,10,5.547181408916904,0.26151113918522345,0.247
-5,0.5,10,5.77346740266316,0.31639065910497133,0.2991
5,1,10,5.630472919375698,0.25123856788720483,0.2426
0,1,10,5.448193186095266,0.1888019494949495,0.1605
-5,1,10,5.543235131011002,0.10446824792099171,0.0794
5,0,30,16.21854512086581,0.5452170847976098,0.5447
0,0,30,16.74873562593647,0.5537695186472571,0.5566
-5,0,30,16.821951849641632,0.5108211970010339,0.5091
5,0.5,30,15.92340598208517,0.31714808288124624,0.3006
0,0.5,30,16.47572114405931,0.3103010281215688,0.2716
-5,0.5,30,17.006486092317452,0.33931948466274675,0.2948
5,1,30,16.4185960922082,0.0394035431778844,0.027
0,1,30,15.781695202521504,0.17528296936189114,0.1159
-5,1,30,15.43893195313426,0.22470369224579148,0.1513
5,0,100,51.57486870813536,0.5185559321210037,0.5252
0,0,100,50.46895187569354,0.5013832108930044,0.5067
-5,0,100,50.443375601313555,0.5014551905078959,0.5006
5,0.5,100,47.63841708666537,0.36011002536918907,0.3253
-5,0.5,100,48.79725579539989,0.39879689589694983,0.3158
0,0.5,100,50.050491308044094,0.39295889663479594,0.3133
5,1,100,46.348602564292136,0.23728855277002844,0.1442
0,1,100,46.488092881561144,0.3193455037009222,0.185
-5,1,100,46.67283482493218,0.3235021669256756,0.1754
5,0,10,5.588230822105792,0.7258389928461265,0.7275
0,0,10,5.731710789553057,0.4491478916198394,0.4494
-5,0,10,5.7359690914913415,0.4318694916774835,0.4276
0,0.5,10,5.623555121577601,0.3303777524095406,0.3114
5,0.5,10,5.610547462918627,0.3099440856049793,0.2987
-5,0.5,10,5.540569616450594,0.3889384709411552,0.3771
5,1,10,5.570358561956341,0.05338025328470452,0.0451
0,1,10,5.491619097430449,0.09174932737491807,0.0712
-5,1,10,5.458517115048214,0.1826494715335946,0.1561
5,0,30,16.534303667821327,0.5217619001073488,0.5228
0,0,30,16.19158830200814,0.507699883909507,0.5122
-5,0,30,16.048032150683515,0.5539263459815981,0.5543
5,0.5,30,16.068775442942997,0.30203096860361694,0.2781
0,0.5,30,16.31349564607063,0.33406234765183457,0.297
-5,0.5,30,15.877007587829269,0.34476085639444154,0.2949
5,1,30,16.122374940119347,0.22364842025212298,0.18460000000000001
0,1,30,15.873686571772224,0.17891926246072506,0.119
-5,1,30,15.289117000188448,0.21216794726214058,0.1408
5,0,100,51.18757672520537,0.49751069210928395,0.4936
-5,0,100,50.37001639701054,0.5108160127958048,0.5076
0,0,100,49.24401921435208,0.4974500899588197,0.4981
5,0.5,100,49.576350723648595,0.34114885409104795,0.3051
0,0.5,100,50.27801873106507,0.38243905830864283,0.302
-5,0.5,100,49.41472428301874,0.40842478347803907,0.3225
5,1,100,46.660520172116875,0.24953262095868037,0.157
0,1,100,47.375055917025804,0.31779624987252236,0.1892
-5,1,100,45.823455567731436,0.33856522731955974,0.192
0,0,10,5.71928997873482,0.542204,0.5414
5,0,10,5.701862087138593,0.6544395702549557,0.6544
-5,0,10,5.581200048631585,0.4680563919798191,0.4698
5,0.5,10,5.4985558525877956,0.1725631399243139,0.1626
0,0.5,10,5.662892816444958,0.49232539052952606,0.479
-5,0.5,10,5.582699213272123,0.28061256852922617,0.2611
5,1,10,5.613335028665477,0.172458101010101,0.1592
0,1,10,5.632886393050287,0.12821832320100068,0.10690000000000001
-5,1,10,5.666408333364006,0.1774111719233148,0.1457
5,0,30,16.49174116232782,0.5293169946718395,0.5302
0,0,30,16.193710957599773,0.46848958012540926,0.4703
-5,0,30,16.192872353523708,0.4877178293775286,0.4864
5,0.5,30,16.403228962044928,0.30232240929984366,0.2902
0,0.5,30,16.07280787765372,0.325594496515596,0.2944
-5,0.5,30,16.32155858075047,0.33544405874650723,0.282
5,1,30,16.072582026174565,0.14126495443604534,0.1215
0,1,30,16.15374075813158,0.21211093761129945,0.1505
-5,1,30,15.76504312752489,0.18072618648785474,0.1128
5,0,100,49.347093561042584,0.5168739851564758,0.5219
0,0,100,49.870061639263426,0.5113298173454521,0.5162
-5,0,100,50.734312415484396,0.4882265783213658,0.4818
5,0.5,100,49.88304406199153,0.24905295360446136,0.2055
0,0.5,100,49.23586831456964,0.36912955652324464,0.2975
-5,0.5,100,47.73460536058817,0.4046202899901608,0.3258
5,1,100,47.15199263853946,0.23594261373458023,0.1568
0,1,100,45.877101372413826,0.31133590132435907,0.1827
-5,1,100,46.41331987318578,0.32740355594798326,0.1738
5,0,10,5.662070698231196,0.6520300625283418,0.649
0,0,10,5.890962600432007,0.42525723690721573,0.428
-5,0,10,5.547764651030097,0.5974741931213821,0.598
5,0.5,10,5.602477940141882,0.5229917151051289,0.515
0,0.5,10,5.602973903551991,0.3432868399065518,0.3295
-5,0.5,10,5.656395835646254,0.28558468469177334,0.2593
5,1,10,5.670299400867339,0.13185362906977718,0.1172
0,1,10,5.506602996013067,0.1464503565543933,0.1213
-5,1,10,5.439317443827398,0.13422754407066456,0.1038
0,0,30,16.536712743965314,0.4553712864705537,0.4508
5,0,30,16.292564228744446,0.44980204157896236,0.4517
5,0.5,30,16.240892402210854,0.31340386723107183,0.2979
-5,0,30,17.02085562254026,0.5018214622154336,0.5049
0,0.5,30,16.303249329951374,0.3075160235413206,0.2654
-5,0.5,30,15.845615372574922,0.33158818004814755,0.2749
5,1,30,16.01181265127757,0.1351339809932748,0.0956
0,1,30,15.69040400051136,0.2553646734060908,0.1731
5,0,100,49.32188701252269,0.4922064144130195,0.4805
-5,1,30,15.36827861705179,0.22075225255694553,0.1388
0,0,100,51.18165072498435,0.5030896798662247,0.4981
-5,0,100,49.73962402243416,0.4823482106963529,0.4782
5,0.5,100,48.55202661652221,0.36053740101217346,0.3244
0,0.5,100,48.587412058865795,0.38797627706978377,0.3102
-5,0.5,100,48.43374571366641,0.4139272797590654,0.3244
5,1,100,46.212954191645494,0.28715134091493194,0.1643
0,1,100,46.95622887794478,0.298440221416716,0.1721
-5,1,100,46.74575762411876,0.3336157122269775,0.1869
0,0,10,5.716962060971946,0.5352321882430723,0.5374
5,0,10,5.5783811103487215,0.4050636103063123,0.4047
-5,0,10,5.5093240521213405,0.48046266901036944,0.4796
5,0.5,10,5.735761311055083,0.16579817388195825,0.1634
0,0.5,10,5.493363915973144,0.21469480689044743,0.19669999999999999
-5,0.5,10,5.644235746032444,0.2762725052715664,0.252
5,1,10,5.577584229409773,0.0608578893554729,0.0494
0,1,10,5.544846690567194,0.1327461060921384,0.0998
5,0,30,16.571711345367657,0.4436080211683417,0.4375
-5,1,10,5.608414813953121,0.108536,0.0825
0,0,30,16.83865261946213,0.49080958866904223,0.4905
-5,0,30,16.475626023881208,0.4932956667521496,0.4945
5,0.5,30,16.620432656590463,0.25185687693540104,0.2327
0,0.5,30,16.36121204656365,0.3319716435047454,0.2901
5,1,30,16.36520231476499,0.17031546556651223,0.1429
-5,0.5,30,16.041258431968846,0.3506010069420822,0.307
0,1,30,15.606643205654185,0.18717070477769238,0.1257
-5,1,30,15.22870278330261,0.20654345824859074,0.1343
5,0,100,50.71642791999669,0.46398743863712705,0.4648
0,0,100,50.26971313505739,0.48926469865961836,0.4922
-5,0,100,50.382360747498225,0.4943557758950671,0.4926
5,0.5,100,50.12853446200498,0.346006457500435,0.2993
-5,0.5,100,49.13020235891649,0.3987002664874555,0.3117
0,0.5,100,48.402951014642476,0.3988442973264876,0.3284
5,1,100,47.85146462804311,0.22283841378542812,0.1494
0,1,100,45.30092300359878,0.3204926443522542,0.1761
-5,1,100,44.60381650927374,0.33982749986792604,0.1976
5,0,10,5.863159761476153,0.7162174387362916,0.7169
0,0,10,5.606255327190338,0.7070223952322073,0.7062
-5,0,10,5.757359257940366,0.5277142051426311,0.5293
0,0.5,10,5.623063941334786,0.28152983971468204,0.2659
5,0.5,10,5.597515895558859,0.23173969720427356,0.219
-5,0.5,10,5.569830985640157,0.254592,0.2321
5,1,10,5.46097850613147,0.04757213201875495,0.0329
0,1,10,5.446739948513955,0.16770845609957064,0.1522
-5,1,10,5.531539176440814,0.20950796554194057,0.181
5,0,30,16.618221093271945,0.7661490957193535,0.7653
0,0,30,16.01598759321779,0.5026142105361027,0.505
-5,0,30,16.55607270546924,0.5107548966360883,0.5149
5,0.5,30,16.31756683138611,0.3111867477134345,0.2907
0,0.5,30,16.183754032809453,0.29318533895025134,0.2521
-5,0.5,30,16.311816543914688,0.3335592100751662,0.2898
5,1,30,16.63894870573688,0.19762466215754831,0.1635
0,1,30,15.599820015084966,0.18934886761957398,0.1292
-5,1,30,15.175617940662983,0.24000863736999103,0.1688
5,0,100,50.10142318323176,0.5414452937975619,0.5423
0,0,100,50.51984612748306,0.4941661974454166,0.4914
-5,0,100,50.42004094853316,0.4947628667980319,0.4949
5,0.5,100,48.63369263019314,0.3254955379979126,0.2728
0,0.5,100,48.617471989657254,0.4072526637307238,0.3311
-5,0.5,100,48.71868175843412,0.3926208376465188,0.3042
5,1,100,46.12627932744267,0.2165069083631976,0.1535
0,1,100,44.16571005149034,0.31303628143084716,0.1739
-5,1,100,46.48994231764417,0.32512430930736574,0.1836
5,0,10,5.67482285286106,0.4307129292929293,0.431
0,0,10,5.638884037487267,0.4793757751833646,0.481
-5,0,10,5.656913665439037,0.5743732324895776,0.578
5,0.5,10,5.816492338341814,0.2153559898989899,0.2123
0,0.5,10,5.755301448963801,0.1828203677934032,0.17250000000000001
-5,0.5,10,5.731329027745739,0.2856672435872127,0.2666
0,1,10,5.518764483881832,0.1753500606060606,0.1448
5,1,10,5.691920478463714,0.10150827512391304,0.0926
-5,1,10,5.683790346549517,0.20583743653540285,0.1729
5,0,30,16.600901596081382,0.4071629068306911,0.4102
0,0,30,16.518449575868654,0.4653756045946695,0.4588
-5,0,30,16.311767197461215,0.48298022752293746,0.4793
5,0.5,30,16.39423191165488,0.2831659687221092,0.2667
0,0.5,30,16.26622556304758,0.3140155704932882,0.2754
-5,0.5,30,16.468108789990158,0.3643878546432029,0.3213
5,1,30,15.904591813132349,0.15282896561251078,0.1231
0,1,30,15.168821860772159,0.16059052130302187,0.1085
-5,1,30,14.85194460266426,0.23304352149318552,0.1523
5,0,100,50.376425706494054,0.48142121193818127,0.4771
0,0,100,49.982805391771066,0.49349217069971435,0.4932
-5,0,100,50.464315140344894,0.5041177668151505,0.5042
5,0.5,100,48.519805138367445,0.3280730038790477,0.278
0,0.5,100,48.071676428011024,0.39805201504444465,0.3213
-5,0.5,100,49.87253045076251,0.390614645651349,0.3069
5,1,100,46.138779105044065,0.23935411511503363,0.1461
0,1,100,45.49418098027964,0.30715776236771086,0.1794
-5,1,100,47.68324503501828,0.33248100868705605,0.1861
5,0,10,5.793021953464752,0.7745034506287364,0.7747
0,0,10,5.630753719826717,0.5625407059103994,0.5629
-5,0,10,5.802354987686097,0.6343804571214321,0.6379
5,0.5,10,5.657825049538925,0.4799070303030303,0.4698
0,0.5,10,5.514396068973766,0.24414228567373153,0.2294
-5,0.5,10,5.588196554193695,0.326656734746958,0.3104
5,1,10,5.611435679384083,0.0342971038138918,0.026600000000000002
0,1,10,5.582709250490113,0.127259,0.10830000000000001
-5,1,10,5.543928092610581,0.125626,0.0979
5,0,30,16.307077975594417,0.4801118327330632,0.4786
0,0,30,16.65631095575722,0.551135784228033,0.5529
-5,0,30,16.274325496086004,0.5277430179084248,0.5309
5,0.5,30,16.974663412870967,0.43476631514383884,0.4164
0,0.5,30,15.935189940440269,0.32339306225994774,0.2859
-5,0.5,30,16.03826238886652,0.2854996839390886,0.2421
5,1,30,15.693571458048874,0.17409548445315604,0.1355
0,1,30,15.72871194361921,0.18837347861888393,0.129
-5,1,30,15.301879269834112,0.21146642611118854,0.1268
5,0,100,50.68357561978381,0.49833867869372733,0.4991
0,0,100,48.355225408598045,0.5118882423631964,0.5117
-5,0,100,50.60951190134089,0.5015800558692862,0.506
5,0.5,100,49.79463300976749,0.3465253051475144,0.2912
0,0.5,100,48.79392698383087,0.3753743435580915,0.3004
-5,0.5,100,47.73839954911168,0.3936477492539767,0.3033
5,1,100,46.619247641711844,0.215803234219619,0.1517
0,1,100,46.97857531872354,0.30003972399015416,0.1683
-5,1,100,46.02380320474357,0.33636178725001153,0.182
5,0,10,5.7244602596836875,0.6726357486192035,0.6704
0,0,10,5.722763723979203,0.42720112144125355,0.4279
-5,0,10,5.596113448972696,0.532359942380953,0.5329
5,0.5,10,5.482972405604034,0.3238048373138317,0.3137
0,0.5,10,5.637329685968021,0.118303,0.1092
-5,0.5,10,5.6221115767332694,0.28541538587306886,0.2542
5,1,10,5.588757252327564,0.24229792539292497,0.2261
0,1,10,5.4174705644738665,0.22539918483296262,0.2
-5,1,10,5.439603673705388,0.1401239303520119,0.1009
5,0,30,16.33782117144931,0.5459897577234563,0.546
0,0,30,16.22127747458599,0.5203111196164482,0.5213
-5,0,30,16.808034106807703,0.4909290570577006,0.4944
5,0.5,30,16.51185186737323,0.24848625978782307,0.2278
