b,rss,scale,k,on_toxic,r,ava_toxic
-5,0.2876818224517498,8.3333,1,0.5724275724275725,6.825927946169884,0.58121
0,-0.2876820724517809,25,1,0.6993006993006993,19.181071783380865,0.6703000522044286
-5,-0.2876820724517809,25,1,0.6373626373626373,18.369595104810877,0.6028976491542369
5,0,25,1,0.7232767232767233,18.865425593034136,0.722549090338274
0,0,25,1,0.41858141858141856,18.609652324633835,0.41567392510232587
-5,0,25,1,0.5384615384615384,18.271632808332118,0.5286795475573398
5,0.2876818224517498,25,1,0.3826173826173826,18.891477737793814,0.38872106767359876
0,0.2876818224517498,25,1,0.41058941058941056,20.073296976246347,0.42659
-5,0.2876818224517498,25,1,0.4595404595404595,20.23921480993656,0.48170033893745096
5,-0.2876820724517809,83.333,1,0.6433566433566433,56.6125286674726,0.6037772178136348
-5,-0.2876820724517809,83.333,1,0.6303696303696303,56.92673952534192,0.5822891496054757
0,-0.2876820724517809,83.333,1,0.5844155844155844,61.62866810641355,0.5426210232300046
5,0,83.333,1,0.5864135864135864,55.815280808441095,0.5897172226888886
0,0,83.333,1,0.5494505494505495,60.90810850097832,0.5551165704055523
-5,0,83.333,1,0.4755244755244755,54.600134590824936,0.4682197733183389
5,0.2876818224517498,83.333,1,0.36363636363636365,57.88319037027484,0.4102209037262403
0,0.2876818224517498,83.333,1,0.42857142857142855,58.85877234760853,0.4563388923418446
5,-0.2876820724517809,8.3333,5,0.06393606393606394,1.643727084881366,0.06378
0,-0.2876820724517809,8.3333,5,9.99000999000999e-4,1.4041240554123398,9.400000000000001e-4
-5,-0.2876820724517809,8.3333,5,0.07292707292707293,1.7141286274648824,0.06925
-5,0.2876818224517498,83.333,1,0.3626373626373626,59.83638078582621,0.430325768080545
5,0,8.3333,5,0.6053946053946054,4.705325529354293,0.60082
0,0,8.3333,5,0.07192807192807193,1.6332660678554964,0.0684
-5,0,8.3333,5,0.2997002997002997,2.8036617368354944,0.29524
5,0.2876818224517498,8.3333,5,0.25674325674325676,2.5170118935376364,0.25964
0,0.2876818224517498,8.3333,5,0.003996003996003996,1.4883758379200291,0.00584
5,-0.2876820724517809,25,5,0.31368631368631367,8.59544162271593,0.30761
-5,0.2876818224517498,8.3333,5,0.03196803196803197,1.503213490347299,0.03771
0,-0.2876820724517809,25,5,0.1028971028971029,5.741911929903702,0.09358
-5,-0.2876820724517809,25,5,0.06593406593406594,5.156505383688316,0.0584989898989899
5,0,25,5,0.014985014985014986,4.184455962633098,0.01651
0,0,25,5,0.17282717282717283,6.528621551985215,0.1774300378787879
-5,0,25,5,0.06593406593406594,5.263463905146324,0.0719
5,0.2876818224517498,25,5,0.04495504495504495,4.950859441353882,0.04659
0,0.2876818224517498,25,5,0.03296703296703297,4.583883826875305,0.04364
-5,0.2876818224517498,25,5,0.1068931068931069,5.664350490139325,0.10608225658648339
5,-0.2876820724517809,83.333,5,0.12487512487512488,17.32843745871829,0.12159654012379531
0,-0.2876820724517809,83.333,5,0.18081918081918083,21.323975666810135,0.16767411038270533
-5,-0.2876820724517809,83.333,5,0.23576423576423577,21.864091389634027,0.19353049415108775
5,0,83.333,5,0.15084915084915085,19.78415767608986,0.14719074231620144
0,0,83.333,5,0.1038961038961039,17.132140166713995,0.10896845965598236
-5,0,83.333,5,0.1028971028971029,16.553168501354023,0.11690862022804667
0,0.2876818224517498,83.333,5,0.1048951048951049,17.347233923311517,0.12279460436463922
5,0.2876818224517498,83.333,5,0.005994005994005994,13.653936160720052,0.007125436149880685
-5,0.2876818224517498,83.333,5,0.13486513486513488,20.16726856210879,0.15341614172205842
0,-0.2876820724517809,8.3333,0.2,0.9660339660339661,7.060233981865534,0.9502941231452487
