rss,k,period,rss_true,k_true,scenario_id
-0.1481141705100177,3.336063571614652,1,0,3,1
1.0845965818020167,1.004516526840507,1,1.0986122886681098,1,3
1.2361765487578367,0.9593856087633951,3,1.0986122886681098,1,4
0.39990671417818685,1.754549627332572,3,0,3,2
-0.011795541699293626,2.927184963408543,1,0,3,1
1.1533493483534925,1.064956768461022,1,1.0986122886681098,1,3
1.392920676699508,0.9320938681682438,3,1.0986122886681098,1,4
0.5025458967548132,1.7258764261011459,3,0,3,2
1.333093662270824,0.9608255968414525,3,1.0986122886681098,1,4
0.2898533076404284,1.6121320814943576,3,0,3,2
1.1506645746565927,0.9397858541450431,1,1.0986122886681098,1,3
-0.04301809222223543,2.982759459258621,1,0,3,1
-0.04729824204159988,3.2151720361149634,1,0,3,1
0.9294711966834487,0.9618439867347134,1,1.0986122886681098,1,3
0.44023662964419163,2.052868031056419,3,0,3,2
1.2824415004226501,1.0251743271141132,3,1.0986122886681098,1,4
1.0222140268397262,1.0165635188292148,1,1.0986122886681098,1,3
0.054111890616863556,2.870115956711588,1,0,3,1
0.3180147896305471,1.573394994868325,3,0,3,2
1.384887533705764,0.8273859766872617,3,1.0986122886681098,1,4
-0.02471401043463486,2.74045726878347,1,0,3,1
0.4474693343206634,1.6494740494925728,3,0,3,2
1.0807089265396106,1.1757351428252332,1,1.0986122886681098,1,3
1.334974927187022,1.0006473525579767,3,1.0986122886681098,1,4
1.0169967449074344,0.9757863854087359,1,1.0986122886681098,1,3
-0.06323166849920539,2.999461051907525,1,0,3,1
