b,rss,scale,k,on_toxic,r,ava_toxic
-5,-0.2876820724517809,8.3333,5,0.00699300699300699,1.302319132377543,0.00602
-5,0.2876818224517498,25,1,0.3596403596403596,18.896335856262695,0.408900185815412
-5,0,8.3333,5,9.99000999000999e-4,1.3397363881101163,0
0,0.2876818224517498,8.3333,5,0.00899100899100899,1.4591485756255032,0.01018
5,0.2876818224517498,8.3333,5,0.7742257742257742,5.522145537143666,0.77087
5,-0.2876820724517809,25,5,0.6443556443556444,14.049042616001849,0.6301382828282828
0,-0.2876820724517809,25,5,0.04395604395604396,4.678348498205146,0.04015
-5,0.2876818224517498,8.3333,5,0.00199800199800199,1.2899132691691266,0.00297
-5,-0.2876820724517809,25,5,0.12887112887112886,6.183163626916459,0.11895282828282829
5,0,25,5,9.99000999000999e-4,4.049200374825317,1.2e-4
0,0,25,5,0.24575424575424576,7.031842981624928,0.2346526547667278
0,0.2876818224517498,25,5,0.02797202797202797,4.793343869966711,0.03127
-5,0,25,5,0.07392607392607392,5.115605970825618,0.07204372720679701
5,0.2876818224517498,25,5,0.11388611388611387,5.806990180229908,0.11759
5,-0.2876820724517809,83.333,5,0.27472527472527475,25.97887157688629,0.2645559189109378
0,-0.2876820724517809,83.333,5,0.16483516483516483,18.54092039049197,0.1486602405102287
-5,0.2876818224517498,25,5,0.00599400599400599,4.047839875557482,0.00955
-5,-0.2876820724517809,83.333,5,0.1848151848151848,21.46159273605773,0.16352046538485407
5,0.2876818224517498,83.333,5,0.1068931068931069,17.921772937477343,0.1323427400460196
5,0,83.333,5,0.08691308691308691,16.226529578049114,0.08364163141361328
-5,0,83.333,5,0.1888111888111888,23.924976074906866,0.17927600572793917
0,0,83.333,5,0.1038961038961039,17.01739862556391,0.10425382140282902
0,0.2876818224517498,83.333,5,0.1908091908091908,19.491725161689892,0.2030262725199853
-5,0.2876818224517498,83.333,5,0.11788211788211787,18.076157316667825,0.13436928381091626
0,-0.2876820724517809,8.3333,0.2,0.916083916083916,8.591834183992775,0.9109108163265306
5,-0.2876820724517809,8.3333,0.2,0.92007992007992,8.54035346643959,0.92003
-5,-0.2876820724517809,8.3333,0.2,0.9410589410589412,7.702208073967608,0.9370887451176644
5,0,8.3333,0.2,0.924075924075924,8.954650985800631,0.9192872544548816
0,0,8.3333,0.2,0.944055944055944,7.471785015545448,0.9332734255970674
-5,0,8.3333,0.2,0.8821178821178821,9.121111728690416,0.8866135597997685
0,0.2876818224517498,8.3333,0.2,0.8341658341658341,11.102808559760923,0.8452071455722169
5,0.2876818224517498,8.3333,0.2,0.9630369630369632,7.578623350907603,0.962366233128678
5,-0.2876820724517809,25,0.2,0.906093906093906,26.21421158889668,0.8938739184100888
-5,0.2876818224517498,8.3333,0.2,0.8221778221778222,11.035710902473843,0.8424446576562418
-5,-0.2876820724517809,25,0.2,0.7602397602397603,36.902176664383546,0.7384756632019652
0,0,25,0.2,0.8471528471528471,29.441987413138513,0.8333621445368197
5,0,25,0.2,0.8621378621378621,29.893168025028576,0.8536042176742967
0,-0.2876820724517809,25,0.2,0.8681318681318682,31.21487315054689,0.8408039975901898
-5,0,25,0.2,0.7672327672327672,34.59555272133744,0.7745829647826882
5,0.2876818224517498,25,0.2,0.7042957042957043,38.406032756078766,0.7297041423740561
0,0.2876818224517498,25,0.2,0.7592407592407593,34.120942052217934,0.7899775115407793
-5,0.2876818224517498,25,0.2,0.6713286713286714,39.2367678720397,0.7290042635196603
5,-0.2876820724517809,83.333,0.2,0.7712287712287712,92.17302343663034,0.7416511404536671
5,0,83.333,0.2,0.7112887112887113,98.51057835464096,0.7134811730512408
0,0,83.333,0.2,0.6303696303696303,109.31986154971564,0.6482698057413113
-5,-0.2876820724517809,83.333,0.2,0.7012987012987013,101.60210833858804,0.6334470624337797
0,-0.2876820724517809,83.333,0.2,0.7102897102897103,89.32497167380161,0.6542575813215211
-5,0,83.333,0.2,0.5824175824175825,115.30788071810058,0.5789857471320089
5,0.2876818224517498,83.333,0.2,0.5674325674325674,105.57141566905322,0.6368080594204127
0,0.2876818224517498,83.333,0.2,0.5804195804195804,108.44261786470196,0.620492595083913
5,0,8.3333,1,0.3026973026973027,6.7710902041971375,0.29657
5,-0.2876820724517809,8.3333,1,1,6.706567927533672,0.99994
-5,0.2876818224517498,83.333,0.2,0.5004995004995005,120.30903836478556,0.5627244118342434
-5,-0.2876820724517809,8.3333,1,0.6873126873126874,6.7970740004663766,0.6702625036438261
0,-0.2876820724517809,8.3333,1,0.8891108891108891,6.675423486858032,0.87301
-5,0,8.3333,1,0.5444555444555444,6.809179252586697,0.54499
0,0,8.3333,1,0.6923076923076923,6.784285306746898,0.69895
5,0.2876818224517498,8.3333,1,0.974025974025974,6.758762912559956,0.974
5,-0.2876820724517809,25,1,0.6373626373626373,19.287380654642774,0.6317356311850644
5,0,25,1,0.4705294705294706,20.42769884960226,0.4801701901135168
0,0.2876818224517498,8.3333,1,0.08091908091908091,6.2885893735654275,0.09472
0,-0.2876820724517809,25,1,0.6513486513486514,18.218252720315917,0.6232080792257282
0,0,25,1,0.4375624375624376,18.72917536778802,0.44866619588361034
-5,0,25,1,0.5434565434565435,19.221415847867572,0.5369887206479551
-5,0.2876818224517498,8.3333,1,0.3876123876123876,6.800195497793207,0.39851
-5,0.2876818224517498,25,1,0.35064935064935066,19.902761786424275,0.3835991666323676
5,0.2876818224517498,25,1,0.0979020979020979,19.684667566858064,0.10124454545454543
0,0.2876818224517498,25,1,0.3806193806193806,19.319295141069357,0.4095807998449741
-5,-0.2876820724517809,83.333,1,0.5884115884115884,56.89609587786937,0.5354368074599657
5,0,83.333,1,0.4795204795204795,61.343342191626014,0.4784103291828672
0,-0.2876820724517809,83.333,1,0.5374625374625375,60.589920438230855,0.5121720068988219
5,-0.2876820724517809,83.333,1,0.7042957042957043,57.6349471245341,0.6569713083799629
-5,0,83.333,1,0.48151848151848153,59.48819858042376,0.48690817100707534
0,0,83.333,1,0.45854145854145856,59.45056931347071,0.47071002767065584
0,0.2876818224517498,83.333,1,0.3546453546453546,61.222938811209254,0.4289018494902918
5,0.2876818224517498,83.333,1,0.3886113886113886,58.79743841990213,0.41651467033465434
-5,0.2876818224517498,83.333,1,0.33966033966033965,59.81402258550425,0.41714012115404586
5,-0.2876820724517809,8.3333,5,9.99000999000999e-4,1.309911878860188,0
0,-0.2876820724517809,8.3333,5,0.31868131868131866,2.8334676246952073,0.31555
-5,0,8.3333,5,0.02297702297702297,1.5278454277057492,0.02154
5,0,8.3333,5,9.99000999000999e-4,1.298637305652682,0
0,0,8.3333,5,0.06993006993006994,1.7596162343442736,0.06451
-5,-0.2876820724517809,8.3333,5,0.05294705294705294,1.646113770616995,0.05307
-5,0.2876818224517498,8.3333,5,0.00799200799200799,1.383035599510764,0.01075
5,0.2876818224517498,8.3333,5,9.99000999000999e-4,1.3322581568801002,0
0,0.2876818224517498,8.3333,5,0.16683316683316685,2.109554358399334,0.17208
5,-0.2876820724517809,25,5,0.04895104895104895,4.466152240181789,0.04582
0,-0.2876820724517809,25,5,0.1048951048951049,5.429565112708144,0.09899
-5,-0.2876820724517809,25,5,0.14085914085914086,6.859763137556847,0.13001
-5,0,25,5,0.01398601398601398,4.113262229893238,0.01787
5,0,25,5,0.04195804195804196,4.644923702498417,0.03962
5,0.2876818224517498,25,5,0.06093906093906093,4.96351055797855,0.06732
0,0,25,5,0.09290709290709293,5.525311079805958,0.08712374984711986
0,0.2876818224517498,25,5,0.07892107892107893,5.108661847630018,0.08701040618757629
-5,0.2876818224517498,25,5,0.04395604395604396,4.943285774953408,0.04323
5,-0.2876820724517809,83.333,5,0.06393606393606394,15.322851095674457,0.0523328072314604
-5,-0.2876820724517809,83.333,5,0.18581418581418585,21.630009048367643,0.17731821961002373
5,0,83.333,5,0.13686313686313686,19.347384843258133,0.1430158018017896
0,-0.2876820724517809,83.333,5,0.2147852147852148,23.20786449864979,0.1825131633262927
0,0,83.333,5,0.12787212787212787,18.488622541842503,0.13389473998553494
-5,0,83.333,5,0.1988011988011988,21.43029327392106,0.20159833955307588
5,0.2876818224517498,83.333,5,0.09290709290709293,17.096489085782526,0.10157440498944016
-5,0.2876818224517498,83.333,5,0.16183816183816185,20.373719065391533,0.18109048831145913
0,0.2876818224517498,83.333,5,0.11688311688311688,18.70522427389319,0.13963687737710676
0,-0.2876820724517809,8.3333,0.2,0.9270729270729272,9.130988184118152,0.91808982265321
-5,-0.2876820724517809,8.3333,0.2,0.8901098901098901,10.19767207705578,0.8853680591466462
5,-0.2876820724517809,8.3333,0.2,0.997002997002997,7.068397355444475,0.995630292871358
5,0,8.3333,0.2,0.9430569430569432,8.141742697777719,0.9466626503914592
0,0,8.3333,0.2,0.8891108891108891,9.213545174723915,0.886641878532751
-5,0,8.3333,0.2,0.939060939060939,8.434473784653186,0.9401606512193972
5,0.2876818224517498,8.3333,0.2,0.99000999000999,6.865323011399602,0.99092
0,0.2876818224517498,8.3333,0.2,0.8881118881118881,8.92828095853579,0.9019714015578992
5,-0.2876820724517809,25,0.2,0.96003996003996,23.369610301328848,0.956095479304457
-5,0.2876818224517498,8.3333,0.2,0.8591408591408591,9.11874794694983,0.8759366978791252
-5,-0.2876820724517809,25,1,0.5544455544455544,19.70623804466705,0.5342963357633965
0,-0.2876820724517809,25,0.2,0.913086913086913,25.695604746058056,0.8850919520032219
-5,0,25,0.2,0.8271728271728271,31.70499739038387,0.8181289144398549
5,0,25,0.2,0.8871128871128872,25.938264525341207,0.891933941568572
0,0,25,0.2,0.8241758241758241,31.085556071619248,0.8285360005475789
-5,-0.2876820724517809,25,0.2,0.8311688311688312,30.39491008713803,0.8045738385653876
5,0.2876818224517498,25,0.2,0.971028971028971,20.034684253535374,0.9765437314530186
0,0.2876818224517498,25,0.2,0.7042957042957043,38.08841084800723,0.7259978074599606
